unit_code,market_segment,year,quarter,unit_market_activations,unit_activations,market_activations,market_contribution_to_product,product_share_in_market,product_name,unit_description,unit_detaileddescription,unit_l1_purpose,unit_l2_core_solution,unit_l3_products,market_segment_was_invalid,period_start,period_label,previous_period_activations,previous_product_share_in_market,previous_market_contribution_to_product,activation_growth_rate,product_share_change,market_contribution_change,rolling_4_period_activations,rolling_4_period_product_share,rolling_4_period_market_contribution,recent_2_period_avg_activations,previous_2_period_avg_activations,momentum_score,recent_growth,longer_term_growth,trend_score,periods_observed_total,total_historical_unit_market_activations,total_historical_unit_activations,total_historical_market_activations,global_latest_period,is_global_latest_period
MO3610,Health Care,2025,3,3,504,44,0.005952380952380952,0.06818181818181818,36x10 Mobile Office or Similar,36x10 Mobile Office or Similar,Small Mobile Office - 1 office + Sm. Open Area (up to 360 SF) - MO3610 or similar,Offices,Mobile Offices,Mobile Offices,0,2025-07-01,2025-Q3,6.0,0.12244897959183673,0.01092896174863388,-0.5,-0.054267161410018555,-0.004976580796252928,13.0,0.07090649171394513,0.006068700357516527,4.5,2.0,2.25,1.25,1.6,1.3900000000000001,8,20,4118,315,2026-04-01,False
MO3610,Health Care,2025,4,1,467,23,0.0021413276231263384,0.043478260869565216,36x10 Mobile Office or Similar,36x10 Mobile Office or Similar,Small Mobile Office - 1 office + Sm. Open Area (up to 360 SF) - MO3610 or similar,Offices,Mobile Offices,Mobile Offices,0,2025-10-01,2025-Q4,3.0,0.06818181818181818,0.005952380952380952,-0.6666666666666667,-0.02470355731225296,-0.0038110533292546136,11.0,0.06547170910524948,0.005247793565287261,2.0,3.5,0.5714285714285714,-0.4285714285714286,0.375,-0.10714285714285715,8,20,4118,315,2026-04-01,False
MO3610,Health Care,2026,1,1,479,35,0.0020876826722338203,0.02857142857142857,36x10 Mobile Office or Similar,36x10 Mobile Office or Similar,Small Mobile Office - 1 office + Sm. Open Area (up to 360 SF) - MO3610 or similar,Offices,Mobile Offices,Mobile Offices,0,2026-01-01,2026-Q1,1.0,0.043478260869565216,0.0021413276231263384,0.0,-0.014906832298136646,-5.36449508925182e-05,11.0,0.06567012180366218,0.005277588249093748,1.0,4.5,0.2222222222222222,-0.7777777777777778,0.22222222222222232,-0.37777777777777777,8,20,4118,315,2026-04-01,False
MO3610,Highway & Heavy Construction,2024,1,22,484,363,0.045454545454545456,0.06060606060606061,36x10 Mobile Office or Similar,36x10 Mobile Office or Similar,Small Mobile Office - 1 office + Sm. Open Area (up to 360 SF) - MO3610 or similar,Offices,Mobile Offices,Mobile Offices,0,2024-01-01,2024-Q1,0.0,0.0,0.0,1.0,0.06060606060606061,0.045454545454545456,22.0,0.06060606060606061,0.045454545454545456,22.0,0.0,2.0,1.0,1.0,1.0,10,174,4825,2878,2026-04-01,False
MO3610,Highway & Heavy Construction,2024,2,26,574,360,0.04529616724738676,0.07222222222222222,36x10 Mobile Office or Similar,36x10 Mobile Office or Similar,Small Mobile Office - 1 office + Sm. Open Area (up to 360 SF) - MO3610 or similar,Offices,Mobile Offices,Mobile Offices,0,2024-04-01,2024-Q2,22.0,0.06060606060606061,0.045454545454545456,0.18181818181818188,0.011616161616161608,-0.00015837820715869366,48.0,0.06641414141414141,0.04537535635096611,24.0,0.0,2.0,1.0,1.0,1.0,10,174,4825,2878,2026-04-01,False
MO3610,Highway & Heavy Construction,2024,3,17,553,315,0.03074141048824593,0.05396825396825397,36x10 Mobile Office or Similar,36x10 Mobile Office or Similar,Small Mobile Office - 1 office + Sm. Open Area (up to 360 SF) - MO3610 or similar,Offices,Mobile Offices,Mobile Offices,0,2024-07-01,2024-Q3,26.0,0.07222222222222222,0.04529616724738676,-0.34615384615384615,-0.018253968253968245,-0.014554756759140832,65.0,0.06226551226551227,0.04049737439672605,21.5,22.0,0.9772727272727273,-0.022727272727272707,1.0,0.3863636363636364,10,174,4825,2878,2026-04-01,False
MO3610,Highway & Heavy Construction,2024,4,14,444,280,0.03153153153153153,0.05,36x10 Mobile Office or Similar,36x10 Mobile Office or Similar,Small Mobile Office - 1 office + Sm. Open Area (up to 360 SF) - MO3610 or similar,Offices,Mobile Offices,Mobile Offices,0,2024-10-01,2024-Q4,17.0,0.05396825396825397,0.03074141048824593,-0.17647058823529416,-0.003968253968253968,0.0007901210432855986,79.0,0.059199134199134196,0.03825591368042742,15.5,24.0,0.6458333333333334,-0.35416666666666663,1.0,0.18750000000000006,10,174,4825,2878,2026-04-01,False
MO3610,Highway & Heavy Construction,2025,1,19,508,286,0.03740157480314961,0.06643356643356643,36x10 Mobile Office or Similar,36x10 Mobile Office or Similar,Small Mobile Office - 1 office + Sm. Open Area (up to 360 SF) - MO3610 or similar,Offices,Mobile Offices,Mobile Offices,0,2025-01-01,2025-Q1,14.0,0.05,0.03153153153153153,0.3571428571428572,0.01643356643356643,0.005870043271618081,76.0,0.06065601065601066,0.03624267101757846,16.5,21.5,0.7674418604651163,-0.2325581395348837,2.4545454545454546,0.8422832980972517,10,174,4825,2878,2026-04-01,False
MO3610,Highway & Heavy Construction,2025,2,17,549,285,0.030965391621129327,0.05964912280701754,36x10 Mobile Office or Similar,36x10 Mobile Office or Similar,Small Mobile Office - 1 office + Sm. Open Area (up to 360 SF) - MO3610 or similar,Offices,Mobile Offices,Mobile Offices,0,2025-04-01,2025-Q2,19.0,0.06643356643356643,0.03740157480314961,-0.10526315789473684,-0.00678444362654889,-0.006436183182020282,67.0,0.05751273580220949,0.0326599771110141,18.0,15.5,1.1612903225806452,0.16129032258064524,0.39583333333333326,0.25510752688172045,10,174,4825,2878,2026-04-01,False
MO3610,Highway & Heavy Construction,2025,3,12,504,282,0.023809523809523808,0.0425531914893617,36x10 Mobile Office or Similar,36x10 Mobile Office or Similar,Small Mobile Office - 1 office + Sm. Open Area (up to 360 SF) - MO3610 or similar,Offices,Mobile Offices,Mobile Offices,0,2025-07-01,2025-Q3,17.0,0.05964912280701754,0.030965391621129327,-0.2941176470588235,-0.01709593131765584,-0.007155867811605519,62.0,0.054658970182486416,0.030927005441333567,14.5,16.5,0.8787878787878788,-0.12121212121212122,-0.0461538461538461,-0.09118881118881117,10,174,4825,2878,2026-04-01,False
MO3610,Highway & Heavy Construction,2025,4,17,467,254,0.03640256959314775,0.06692913385826772,36x10 Mobile Office or Similar,36x10 Mobile Office or Similar,Small Mobile Office - 1 office + Sm. Open Area (up to 360 SF) - MO3610 or similar,Offices,Mobile Offices,Mobile Offices,0,2025-10-01,2025-Q4,12.0,0.0425531914893617,0.023809523809523808,0.41666666666666674,0.02437594236890602,0.01259304578362394,65.0,0.05889125364705335,0.032144764956737626,14.5,18.0,0.8055555555555556,-0.19444444444444442,-0.17721518987341767,-0.18755274261603372,10,174,4825,2878,2026-04-01,False
MO3610,Highway & Heavy Construction,2026,1,17,479,300,0.03549060542797495,0.056666666666666664,36x10 Mobile Office or Similar,36x10 Mobile Office or Similar,Small Mobile Office - 1 office + Sm. Open Area (up to 360 SF) - MO3610 or similar,Offices,Mobile Offices,Mobile Offices,0,2026-01-01,2026-Q1,17.0,0.06692913385826772,0.03640256959314775,0.0,-0.010262467191601059,-0.0009119641651728003,63.0,0.05644952870532841,0.031667022612943956,17.0,14.5,1.1724137931034482,0.17241379310344818,-0.17105263157894735,0.03502722323048997,10,174,4825,2878,2026-04-01,False
MO3610,Highway & Heavy Construction,2026,2,13,263,153,0.049429657794676805,0.08496732026143791,36x10 Mobile Office or Similar,36x10 Mobile Office or Similar,Small Mobile Office - 1 office + Sm. Open Area (up to 360 SF) - MO3610 or similar,Offices,Mobile Offices,Mobile Offices,0,2026-04-01,2026-Q2,17.0,0.056666666666666664,0.03549060542797495,-0.23529411764705888,0.028300653594771248,0.013939052366701857,59.0,0.0627790780689335,0.03628308915633083,15.0,14.5,1.0344827586206897,0.034482758620689724,-0.11940298507462688,-0.02707153885743692,10,174,4825,2878,2026-04-01,True
MO3610,Home Builders & Developers,2024,1,82,484,1228,0.16942148760330578,0.06677524429967427,36x10 Mobile Office or Similar,36x10 Mobile Office or Similar,Small Mobile Office - 1 office + Sm. Open Area (up to 360 SF) - MO3610 or similar,Offices,Mobile Offices,Mobile Offices,0,2024-01-01,2024-Q1,0.0,0.0,0.0,1.0,0.06677524429967427,0.16942148760330578,82.0,0.06677524429967427,0.16942148760330578,82.0,0.0,2.0,1.0,1.0,1.0,10,921,4825,10937,2026-04-01,False
MO3610,Home Builders & Developers,2024,2,107,574,1349,0.18641114982578397,0.0793180133432172,36x10 Mobile Office or Similar,36x10 Mobile Office or Similar,Small Mobile Office - 1 office + Sm. Open Area (up to 360 SF) - MO3610 or similar,Offices,Mobile Offices,Mobile Offices,0,2024-04-01,2024-Q2,82.0,0.06677524429967427,0.16942148760330578,0.30487804878048785,0.012542769043542928,0.01698966222247819,189.0,0.07304662882144573,0.17791631871454489,94.5,0.0,2.0,1.0,1.0,1.0,10,921,4825,10937,2026-04-01,False
MO3610,Home Builders & Developers,2024,3,89,553,1231,0.1609403254972875,0.07229894394800974,36x10 Mobile Office or Similar,36x10 Mobile Office or Similar,Small Mobile Office - 1 office + Sm. Open Area (up to 360 SF) - MO3610 or similar,Offices,Mobile Offices,Mobile Offices,0,2024-07-01,2024-Q3,107.0,0.0793180133432172,0.18641114982578397,-0.16822429906542058,-0.007019069395207453,-0.025470824328496455,278.0,0.07279740053030041,0.17225765430879245,98.0,82.0,1.1951219512195121,0.19512195121951215,1.0,0.5170731707317073,10,921,4825,10937,2026-04-01,False
MO3610,Home Builders & Developers,2024,4,83,444,1006,0.18693693693693694,0.08250497017892644,36x10 Mobile Office or Similar,36x10 Mobile Office or Similar,Small Mobile Office - 1 office + Sm. Open Area (up to 360 SF) - MO3610 or similar,Offices,Mobile Offices,Mobile Offices,0,2024-10-01,2024-Q4,89.0,0.07229894394800974,0.1609403254972875,-0.0674157303370787,0.010206026230916695,0.02599661143964943,361.0,0.07522429294245692,0.17592747496582856,86.0,94.5,0.91005291005291,-0.08994708994709,1.0,0.346031746031746,10,921,4825,10937,2026-04-01,False
MO3610,Home Builders & Developers,2025,1,110,508,1185,0.21653543307086615,0.09282700421940929,36x10 Mobile Office or Similar,36x10 Mobile Office or Similar,Small Mobile Office - 1 office + Sm. Open Area (up to 360 SF) - MO3610 or similar,Offices,Mobile Offices,Mobile Offices,0,2025-01-01,2025-Q1,83.0,0.08250497017892644,0.18693693693693694,0.32530120481927716,0.010322034040482847,0.029598496133929203,389.0,0.08173723292239067,0.18770596133271863,96.5,98.0,0.9846938775510204,-0.015306122448979553,3.7439024390243905,1.4883773021403686,10,921,4825,10937,2026-04-01,False
MO3610,Home Builders & Developers,2025,2,97,549,1237,0.1766848816029144,0.07841552142279709,36x10 Mobile Office or Similar,36x10 Mobile Office or Similar,Small Mobile Office - 1 office + Sm. Open Area (up to 360 SF) - MO3610 or similar,Offices,Mobile Offices,Mobile Offices,0,2025-04-01,2025-Q2,110.0,0.09282700421940929,0.21653543307086615,-0.11818181818181817,-0.014411482796612196,-0.039850551467951745,379.0,0.08151160994228564,0.18527439427700124,103.5,86.0,1.2034883720930232,0.20348837209302317,1.0052910052910051,0.524209425372216,10,921,4825,10937,2026-04-01,False
MO3610,Home Builders & Developers,2025,3,96,504,1104,0.19047619047619047,0.08695652173913043,36x10 Mobile Office or Similar,36x10 Mobile Office or Similar,Small Mobile Office - 1 office + Sm. Open Area (up to 360 SF) - MO3610 or similar,Offices,Mobile Offices,Mobile Offices,0,2025-07-01,2025-Q3,97.0,0.07841552142279709,0.1766848816029144,-0.010309278350515427,0.008541000316333341,0.013791308873276065,386.0,0.08517600439006581,0.19265836052172697,96.5,96.5,1.0,0.0,0.38848920863309355,0.15539568345323743,10,921,4825,10937,2026-04-01,False
MO3610,Home Builders & Developers,2025,4,94,467,1022,0.2012847965738758,0.09197651663405088,36x10 Mobile Office or Similar,36x10 Mobile Office or Similar,Small Mobile Office - 1 office + Sm. Open Area (up to 360 SF) - MO3610 or similar,Offices,Mobile Offices,Mobile Offices,0,2025-10-01,2025-Q4,96.0,0.08695652173913043,0.19047619047619047,-0.02083333333333337,0.005019994894920443,0.01080860609768533,397.0,0.08754389100384692,0.19624532543096168,95.0,103.5,0.9178743961352657,-0.08212560386473433,0.09972299168975063,-0.009386165642940342,10,921,4825,10937,2026-04-01,False
MO3610,Home Builders & Developers,2026,1,106,479,1104,0.22129436325678498,0.09601449275362318,36x10 Mobile Office or Similar,36x10 Mobile Office or Similar,Small Mobile Office - 1 office + Sm. Open Area (up to 360 SF) - MO3610 or similar,Offices,Mobile Offices,Mobile Offices,0,2026-01-01,2026-Q1,94.0,0.09197651663405088,0.2012847965738758,0.12765957446808507,0.004037976119572309,0.02000956668290918,393.0,0.08834076313740039,0.19743505797744143,100.0,96.5,1.0362694300518134,0.03626943005181338,0.010282776349614497,0.025874768570933827,10,921,4825,10937,2026-04-01,False
MO3610,Home Builders & Developers,2026,2,57,263,471,0.21673003802281368,0.12101910828025478,36x10 Mobile Office or Similar,36x10 Mobile Office or Similar,Small Mobile Office - 1 office + Sm. Open Area (up to 360 SF) - MO3610 or similar,Offices,Mobile Offices,Mobile Offices,0,2026-04-01,2026-Q2,106.0,0.09601449275362318,0.22129436325678498,-0.46226415094339623,0.025004615526631593,-0.004564325233971295,353.0,0.09899165985176482,0.20744634708241624,81.5,95.0,0.8578947368421053,-0.14210526315789473,-0.06860158311345643,-0.11270379114011941,10,921,4825,10937,2026-04-01,True
MO3610,Manufacturing,2024,1,24,484,537,0.049586776859504134,0.0446927374301676,36x10 Mobile Office or Similar,36x10 Mobile Office or Similar,Small Mobile Office - 1 office + Sm. Open Area (up to 360 SF) - MO3610 or similar,Offices,Mobile Offices,Mobile Offices,0,2024-01-01,2024-Q1,0.0,0.0,0.0,1.0,0.0446927374301676,0.049586776859504134,24.0,0.0446927374301676,0.049586776859504134,24.0,0.0,2.0,1.0,1.0,1.0,10,232,4825,4681,2026-04-01,False
MO3610,Manufacturing,2024,2,22,574,507,0.03832752613240418,0.04339250493096647,36x10 Mobile Office or Similar,36x10 Mobile Office or Similar,Small Mobile Office - 1 office + Sm. Open Area (up to 360 SF) - MO3610 or similar,Offices,Mobile Offices,Mobile Offices,0,2024-04-01,2024-Q2,24.0,0.0446927374301676,0.049586776859504134,-0.08333333333333337,-0.0013002324992011302,-0.011259250727099955,46.0,0.04404262118056704,0.04395715149595415,23.0,0.0,2.0,1.0,1.0,1.0,10,232,4825,4681,2026-04-01,False
MO3610,Manufacturing,2024,3,25,553,552,0.045207956600361664,0.04528985507246377,36x10 Mobile Office or Similar,36x10 Mobile Office or Similar,Small Mobile Office - 1 office + Sm. Open Area (up to 360 SF) - MO3610 or similar,Offices,Mobile Offices,Mobile Offices,0,2024-07-01,2024-Q3,22.0,0.04339250493096647,0.03832752613240418,0.13636363636363646,0.001897350141497299,0.006880430467957485,71.0,0.044458365811199274,0.04437408653075666,23.5,24.0,0.9791666666666666,-0.02083333333333337,1.0,0.3875,10,232,4825,4681,2026-04-01,False
MO3610,Manufacturing,2024,4,26,444,375,0.05855855855855856,0.06933333333333333,36x10 Mobile Office or Similar,36x10 Mobile Office or Similar,Small Mobile Office - 1 office + Sm. Open Area (up to 360 SF) - MO3610 or similar,Offices,Mobile Offices,Mobile Offices,0,2024-10-01,2024-Q4,25.0,0.04528985507246377,0.045207956600361664,0.040000000000000036,0.024043478260869562,0.013350601958196893,97.0,0.050677107691732795,0.04792020453770714,25.5,23.0,1.108695652173913,0.10869565217391308,1.0,0.46521739130434786,10,232,4825,4681,2026-04-01,False
MO3610,Manufacturing,2025,1,24,508,630,0.047244094488188976,0.0380952380952381,36x10 Mobile Office or Similar,36x10 Mobile Office or Similar,Small Mobile Office - 1 office + Sm. Open Area (up to 360 SF) - MO3610 or similar,Offices,Mobile Offices,Mobile Offices,0,2025-01-01,2025-Q1,26.0,0.06933333333333333,0.05855855855855856,-0.07692307692307687,-0.03123809523809523,-0.011314464070369581,97.0,0.04902773285800041,0.04733453394487834,25.0,23.5,1.0638297872340425,0.06382978723404253,3.041666666666667,1.2549645390070923,10,232,4825,4681,2026-04-01,False
MO3610,Manufacturing,2025,2,30,549,497,0.0546448087431694,0.060362173038229376,36x10 Mobile Office or Similar,36x10 Mobile Office or Similar,Small Mobile Office - 1 office + Sm. Open Area (up to 360 SF) - MO3610 or similar,Offices,Mobile Offices,Mobile Offices,0,2025-04-01,2025-Q2,24.0,0.0380952380952381,0.047244094488188976,0.25,0.022266934942991277,0.007400714254980421,105.0,0.05327014988481614,0.05141385459756965,27.0,25.5,1.0588235294117647,0.05882352941176472,1.2826086956521738,0.5483375959079284,10,232,4825,4681,2026-04-01,False
MO3610,Manufacturing,2025,3,22,504,477,0.04365079365079365,0.04612159329140461,36x10 Mobile Office or Similar,36x10 Mobile Office or Similar,Small Mobile Office - 1 office + Sm. Open Area (up to 360 SF) - MO3610 or similar,Offices,Mobile Offices,Mobile Offices,0,2025-07-01,2025-Q3,30.0,0.060362173038229376,0.0546448087431694,-0.2666666666666667,-0.014240579746824765,-0.010994015092375749,102.0,0.053478084439551356,0.051024563860177646,26.0,25.0,1.04,0.040000000000000036,0.43661971830985924,0.19864788732394373,10,232,4825,4681,2026-04-01,False
MO3610,Manufacturing,2025,4,19,467,339,0.04068522483940043,0.05604719764011799,36x10 Mobile Office or Similar,36x10 Mobile Office or Similar,Small Mobile Office - 1 office + Sm. Open Area (up to 360 SF) - MO3610 or similar,Offices,Mobile Offices,Mobile Offices,0,2025-10-01,2025-Q4,22.0,0.04612159329140461,0.04365079365079365,-0.13636363636363635,0.009925604348713382,-0.0029655688113932183,95.0,0.050156550516247525,0.04655623043038811,20.5,27.0,0.7592592592592593,-0.2407407407407407,-0.020618556701030966,-0.1526918671248568,10,232,4825,4681,2026-04-01,False
MO3610,Manufacturing,2026,1,27,479,583,0.05636743215031315,0.04631217838765009,36x10 Mobile Office or Similar,36x10 Mobile Office or Similar,Small Mobile Office - 1 office + Sm. Open Area (up to 360 SF) - MO3610 or similar,Offices,Mobile Offices,Mobile Offices,0,2026-01-01,2026-Q1,19.0,0.05604719764011799,0.04068522483940043,0.42105263157894735,-0.009735019252467905,0.015682207310912723,98.0,0.052210785589350515,0.048837064845919154,23.0,26.0,0.8846153846153846,-0.11538461538461542,0.010309278350515427,-0.06510705789056308,10,232,4825,4681,2026-04-01,False
MO3610,Manufacturing,2026,2,13,263,184,0.049429657794676805,0.07065217391304347,36x10 Mobile Office or Similar,36x10 Mobile Office or Similar,Small Mobile Office - 1 office + Sm. Open Area (up to 360 SF) - MO3610 or similar,Offices,Mobile Offices,Mobile Offices,0,2026-04-01,2026-Q2,27.0,0.04631217838765009,0.05636743215031315,-0.5185185185185186,0.024339995525393385,-0.0069377743556363475,81.0,0.05478328580805404,0.04753327710879601,20.0,20.5,0.975609756097561,-0.024390243902439046,-0.22857142857142854,-0.10606271777003484,10,232,4825,4681,2026-04-01,True
MO3610,Mining & Utilities,2024,1,33,484,732,0.06818181818181818,0.045081967213114756,36x10 Mobile Office or Similar,36x10 Mobile Office or Similar,Small Mobile Office - 1 office + Sm. Open Area (up to 360 SF) - MO3610 or similar,Offices,Mobile Offices,Mobile Offices,0,2024-01-01,2024-Q1,0.0,0.0,0.0,1.0,0.045081967213114756,0.06818181818181818,33.0,0.045081967213114756,0.06818181818181818,33.0,0.0,2.0,1.0,1.0,1.0,10,266,4825,4922,2026-04-01,False
MO3610,Mining & Utilities,2024,2,19,574,588,0.033101045296167246,0.03231292517006803,36x10 Mobile Office or Similar,36x10 Mobile Office or Similar,Small Mobile Office - 1 office + Sm. Open Area (up to 360 SF) - MO3610 or similar,Offices,Mobile Offices,Mobile Offices,0,2024-04-01,2024-Q2,33.0,0.045081967213114756,0.06818181818181818,-0.4242424242424242,-0.012769042043046727,-0.03508077288565093,52.0,0.03869744619159139,0.050641431738992715,26.0,0.0,2.0,1.0,1.0,1.0,10,266,4825,4922,2026-04-01,False
